63;Pattern of Land Utilisation;Ministry of Statistics and Programme Implementation;CropsAgriculture;This table gives All India (from 2000-01 to 2009-10) and State-wise (2008-09 and 2009-10) pattern of land utilisation under categories such as orest, permanent pastures and another grazing lands, land not available for cultivation etc.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
64;Production of Principal Crops;Ministry of Statistics and Programme Implementation;CropsAgriculture;This table gives All India (2000-01 to 2010-11) and State-wise (2009-10 and 2010-11) production of principal crops (food grains, oil seeds, cotton, jute etc).;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
65;Physical Progress of Rural Roads Under Bharat Nirman;Ministry of Statistics and Programme Implementation;DevelopmentRural;This table gives All India (from 2005-06 to 2010-11) and State-wise (2010-11) physical progress of rural roads under Bharat Nirman.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
66;Physical Progress Under Rashtriya Gram Swaraj Yojana;Ministry of Statistics and Programme Implementation;DevelopmentRural;This table gives Physical Progress Under Rashtriya Gram Swaraj Yojana (Panchayat Resource centres at block level and Training Institutes) for the period 2008-09 to 2011-12.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
67;Resource Centres at Block Level Sanctioned Under Capacity Building Component of BRGF And RGSY;Ministry of Statistics and Programme Implementation;DevelopmentRural;This table gives State-wise resource centres at block level sanctioned under capacity building component of Backward Regions Grant Fund (RGSY) and Rashtriya Gram Swaraj Yojana (RGSY).;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
68;State-Wise Details of Cumulative Grid Interactive Renewable Power Installed Capacity;Ministry of Statistics and Programme Implementation;Power & Energy;This table gives State-wise details of cumulative grid interactive renewable power installed capacity for the period 31-3-2010 to 31-3-2011.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
69;Employment In Railways;Ministry of Statistics and Programme Implementation;Labour & Employment;This table gives figures of Employment in Railways for the period 2000-01 to 2010-11 for the different railway zones in India.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
70;Employment In Insurance sector;Ministry of Statistics and Programme Implementation;Labour & Employment;This table gives Employment In Insurance sector (Life insurance and General insurance) for the period 2001-01 to 2010-11.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
71;Industry-wise Off-take of Natural Gas;Ministry of Statistics and Programme Implementation;Power & Energy;This table gives statistics on industry-wise off-take of Natural Gas for period 2000-01 to 2010-11 in Billion Cubic Metres.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
72;Employment In Plantations;Ministry of Statistics and Programme Implementation;Labour & Employment;This table gives Employment (Number of estates and average daily number of workers) in Plantations (Tea, Coffee and Rubber) for the period 2000 to 2010.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
73;State-wise and Source-wise Installed Capacity of Grid Interactive Renewable Power;Ministry of Statistics and Programme Implementation;Power & Energy;This table gives state-wise and source-wise installed capacity of Grid Interactive Renewable Power (in MW) from 31-3-2010 to 30-3-2011.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
74;Estimated Average Daily Employment And number of working factories;Ministry of Statistics and Programme Implementation;Labour & Employment;This table gives All India (2000 to 2009) and State-wise (2007 to 2009) estimated average daily employment and number of working factories.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
75;Estimated Reserve and Installed Capacity of Various Sources of Energies;Ministry of Statistics and Programme Implementation;Power & Energy;This table gives the estimated reserve and installed capacity of various sources of energies.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
76;Gross Generation of Electricity in Utilities and Non-Utilities;Ministry of Statistics and Programme Implementation;Power & Energy;This table gives statistics on gross generation of electricity in utilities (Thermal, Hydro, Nuclear) and non-utilities.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
77;Electricity-Installed Capacity / Generation And Consumption (Utilities Only);Ministry of Statistics and Programme Implementation;Power & Energy;This table gives the statistics on electricity-installed capacity, generation and consumption (utilities only).;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
78;Electricity Sold To Ultimate Consumers;Ministry of Statistics and Programme Implementation;Power & Energy;This table gives All India (2001-01 to 2008-09) and State-wise (2008-09) data on Electricity Sold To Ultimate Consumers by public electricity undertakings are presented in this table by categories of consumers viz. domestic, commercial, industrial power, public lighting, traction, agricultural, public water works sewage pumping and miscellaneous.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
79;Consumption Of Electricity (From Utility) By Sectors;Ministry of Statistics and Programme Implementation;Power & Energy;This Table give All India (2000-01 to 2010-11) data on Consumption Of Electricity (From Utility) By Sectors like industry, agriculture, domestic, commercial, traction and railways and miscellaneous.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
80;Consumption Of Raw Coal By Different Industries;Ministry of Statistics and Programme Implementation;Power & Energy;This table gives All India (2000-01 to 2010-11) data on consumption cf raw coal (million tonnes) by different industries like electricity, Steel and washery, cement, paper, cotton and other industries.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
81;Production, Availability And Consumption Of Primary Sources Of Conventional Energy;Ministry of Statistics and Programme Implementation;Power & Energy;This table gives All India (2000-01 to 2010-11) of Production, Availability and Consumption of Primary Sources of Conventional Energy like coal, lignite, crude petroleum, natural gas, hydro and nuclear electricity etc.;www.data.gov.in;09/28/2013 01:00:00;09/28/2013 01:00:00
